spA	spB	mya	mean_pct_id	frac_sig	n_hits	group
bfalbia	drgeuriva	1341.4832901304999	28.16503269231959	0.0	436	Cross-group
bfalbia	drhedheli	1341.483290132	28.248897323315894	0.0	376	Cross-group
bfalbia	drmedarab	1341.4832901344998	32.00645661917726	0.0	813	Cross-group
bfalbia	drparjuda	1341.483290132	26.265093065415464	0.0	180	Cross-group
bfalbia	drpotanse	1341.4832901300001	28.99028199180487	0.0	586	Cross-group
bfalbia	drtrifrag	1341.4832901344998	25.83567033399923	0.0	107	Cross-group
bfalbia	eamarglac	612.398520717	26.63560164277333	0.0	214	Cross-group
bfalbia	falosap	436.527449047	26.40553716173695	0.0	183	Vertebrates
bfalbia	fbarbab	436.52744906199996	27.299952598490965	0.0	289	Vertebrates
bfalbia	fdanrer	436.52744906199996	25.38372816156222	0.0	47	Vertebrates
bfalbia	fphogun	436.52744906199996	25.07615033917676	0.0	10	Vertebrates
bfalbia	ftaubub	436.52744906199996	30.70606036610425	0.0	660	Vertebrates
bfalbia	fthualb	436.52744906149996	25.18138000781295	0.0	25	Vertebrates
bfalbia	fthumac	436.52744906149996	29.637887867581163	0.0	744	Vertebrates
bfalbia	ftratra	436.52744906199996	26.063764714166435	0.0	147	Vertebrates
bfalbia	ibectpall	700.334056585	29.56529091605414	0.0	600	Cross-group
bfalbia	icadabipu	700.334056575	27.476455093326894	0.0	305	Cross-group
bfalbia	icagofuli	700.33405655	25.468157307687573	0.0	52	Cross-group
bfalbia	icagrcyan	700.334056575	26.18665148236288	0.0	145	Cross-group
bfalbia	icapocory	700.334056565	28.243907722668418	0.0	504	Cross-group
bfalbia	iccanrust	700.334056575	25.87823377344092	0.0	124	Cross-group
bfalbia	iccarprob	700.33405655	27.24147304544724	0.0	273	Cross-group
bfalbia	iccetaura	700.334056575	29.53602399869343	0.0	582	Cross-group
bfalbia	iccocsept	700.334056575	25.24816651894128	0.0	39	Cross-group
bfalbia	ichalsede	700.33405657	30.20791139217257	0.0	733	Cross-group
bfalbia	icharaxyr	700.334056575	26.768050370975587	0.0	230	Cross-group
bfalbia	iclepmacu	700.334056565	25.443228346811026	0.0	57	Cross-group
bfalbia	icmalbipu	700.33405657	25.879250219805986	0.0	135	Cross-group
bfalbia	icnebbrev	700.33405655	30.165756654474723	0.0	823	Cross-group
bfalbia	icnebsali	700.33405655	27.325690048985592	0.0	297	Cross-group
bfalbia	icnicinve	700.334056575	25.30039099440381	0.0	43	Cross-group
bfalbia	icocyolen	700.33405657	25.158334542217496	0.0	22	Cross-group
bfalbia	icpolcerv	700.334056565	25.46853937476963	0.0	52	Cross-group
bfalbia	icptemadi	700.33405655	29.91924723938134	0.0	693	Cross-group
bfalbia	icquelate	700.33405657	28.90303610782088	0.0	544	Cross-group
bfalbia	icrhafulv	700.334056575	28.029256401558747	0.0	489	Cross-group
bfalbia	icscaquad	700.334056575	26.531495113176067	0.0	218	Cross-group
bfalbia	icsilatra	700.334056575	26.067790450802026	0.0	145	Cross-group
bfalbia	idacrorbc	700.334056615	26.107226533012184	0.0	167	Cross-group
bfalbia	idantanth	700.3340565450001	28.30579346872753	0.0	424	Cross-group
bfalbia	idathibis	700.334056615	26.84011522664828	0.0	209	Cross-group
bfalbia	idbelpand	700.3340565799999	25.82205279650404	0.0	121	Cross-group
bfalbia	idbibmarc	700.334056575	25.45559171014232	0.0	71	Cross-group
bfalbia	idbomdisc	700.3340565450001	28.508195030369052	0.0	462	Cross-group
bfalbia	idclutigr	700.334056575	26.36827475917995	0.0	164	Cross-group
bfalbia	idepisucc	700.334056585	29.45357026334948	0.0	608	Cross-group
bfalbia	idgymrotn	700.334056585	26.95568503249063	0.0	262	Cross-group
bfalbia	idhydcyrt	700.334056565	26.48674906436976	0.0	236	Cross-group
bfalbia	idmacatri	700.334056575	28.29837957914272	0.0	445	Cross-group
bfalbia	idphymeln	700.3340565799999	28.45437950007668	0.0	495	Cross-group
bfalbia	idpolamen	700.334056585	28.560442914286188	0.0	470	Cross-group
bfalbia	idproazur	700.3340565799999	27.305900155322536	0.0	301	Cross-group
bfalbia	ieclodipt	700.334056532	27.45379299121964	0.0	341	Cross-group
bfalbia	ieecdtorr	700.334056532	31.26362572723775	0.0	794	Cross-group
bfalbia	ieprobifi	700.334056532	26.048028193127656	0.0	138	Cross-group
bfalbia	iesipalte	700.334056532	27.97022407729206	0.0	401	Cross-group
bfalbia	iilimluna	700.33405657	30.4239706760205	0.0	671	Cross-group
bfalbia	iilimmarm	700.33405657	32.13512846684098	0.0	960	Cross-group
bfalbia	iilimrhom	700.33405657	31.705534469901743	0.0	849	Cross-group
bfalbia	inchrcarn	700.334056585	25.980917116367436	0.0	108	Cross-group
bfalbia	ipisogram	700.334056585	25.526435969407185	0.0	79	Cross-group
bfalbia	ipnemdubi	700.334056575	26.238780143847944	0.0	180	Cross-group
bfalbia	iyabicand	700.33405656	30.37180732427617	0.0	720	Cross-group
bfalbia	iyambarma	700.33405657	30.051910184066887	0.0	850	Cross-group
bfalbia	iyanddors	700.334056575	28.15693565420006	0.0	430	Cross-group
bfalbia	iyanonige	700.33405659	25.61878730880747	0.0	94	Cross-group
bfalbia	iyapainim	700.334056575	33.27605491241814	0.0	945	Cross-group
bfalbia	iyathrosa	700.334056555	28.58339449507309	0.0	681	Cross-group
bfalbia	iybomhypn	700.33405659	25.162601173458896	0.0	21	Cross-group
bfalbia	iycoeconi	700.334056575	25.15387933908046	0.0	19	Cross-group
bfalbia	iyectcont	700.33405657	25.49421620476723	0.0	72	Cross-group
bfalbia	iylasvill	700.33405657	29.245235909368088	0.0	542	Cross-group
bfalbia	iymacalbo	700.33405657	26.84801644045417	0.0	297	Cross-group
bfalbia	iymaceuro	700.334056575	29.69903427666075	0.0	606	Cross-group
bfalbia	iymimdahl	700.33405659	26.477882358344665	0.0	230	Cross-group
bfalbia	iynomfabr	700.33405659	25.442712890869675	0.0	69	Cross-group
bfalbia	iynysspin	700.33405657	25.18605998278891	0.0	26	Cross-group
bfalbia	iyophlute	700.334056595	25.22911706759872	0.0	30	Cross-group
bfalbia	iypemlugu	700.334056575	25.51939265928024	0.0	67	Cross-group
bfalbia	iypripert	700.33405659	26.727221628641946	0.0	225	Cross-group
bfalbia	iyseltumu	700.33405657	26.04819956991549	0.0	151	Cross-group
bfalbia	iystephae	700.334056575	29.15831263210756	0.0	582	Cross-group
bfalbia	iytipfemo	700.3340566100001	26.58128526654565	0.0	240	Cross-group
bfalbia	iyvesvulg	700.3340565599999	26.569037490274734	0.0	224	Cross-group
bfalbia	iyvulbima	700.33405657	26.594399493691657	0.0	218	Cross-group
bfalbia	jadialine	785.828440067	28.4826188933312	0.0	509	Cross-group
bfalbia	janemvect	785.828440067	25.362550871063355	0.0	43	Cross-group
bfalbia	jaricflor	785.8284401170001	28.853610800836226	0.0	492	Cross-group
bfalbia	jrhalocto	785.8284401170001	30.471241780151846	0.0	818	Cross-group
bfalbia	kaaplturb	524.4629848970001	31.896876841937846	0.0	857	Cross-group
bfalbia	laaliplan	1341.483290127	25.663384815059462	0.0	76	Cross-group
bfalbia	laapodist	1341.483290132	26.758826014307505	0.0	212	Cross-group
bfalbia	lapotnata	1341.483290132	27.52957036376658	0.0	406	Cross-group
bfalbia	latrimari	1341.483290132	33.17124306706719	0.0	975	Cross-group
bfalbia	lpcardepa	1341.483290127	31.86769238915213	0.0	977	Cross-group
bfalbia	lpcypfusc	1341.483290126	25.65423186003163	0.0	91	Cross-group
bfalbia	lpdigsang	1341.483290127	33.33340548267135	0.0	898	Cross-group
bfalbia	lpelequin	1341.4832901215	33.74772475987464	0.0	918	Cross-group
bfalbia	lperiangu	1341.4832901245	27.149240098838604	0.0	372	Cross-group
bfalbia	lpjunbufo	1341.483290127	30.9033156223555	0.0	772	Cross-group
bfalbia	lpjuneffu	1341.483290127	30.81152750417109	0.0	661	Cross-group
bfalbia	lpjunsqua	1341.483290127	27.6851169115515	0.0	357	Cross-group
bfalbia	lpleeoryz	1341.483290127	30.480854047505836	0.0	838	Cross-group
bfalbia	lpluzpall	1341.483290122	27.33185715675041	0.0	340	Cross-group
bfalbia	lpluzsylv	1341.483290122	31.390874755861397	0.0	965	Cross-group
bfalbia	lpphlprat	1341.483290125	25.62158997327803	0.0	94	Cross-group
bfalbia	lpschlacu	1341.4832901235	31.325169555403807	0.0	932	Cross-group
bfalbia	lpschtabe	1341.4832901235	31.45650947027826	0.0	927	Cross-group
bfalbia	lpschtriq	1341.4832901235	26.800388534152017	0.0	265	Cross-group
bfalbia	lsirifoet	1341.483290127	30.750009382112648	0.0	816	Cross-group
bfalbia	mcanlor	321.311190177	25.95705027657083	0.0	126	Vertebrates
bfalbia	mcerela	321.311190177	26.075588778027797	0.0	140	Vertebrates
bfalbia	mdicbic	321.311190177	25.965621220594212	0.0	113	Vertebrates
bfalbia	melemax	321.311190177	32.23902418924833	0.0	868	Vertebrates
bfalbia	mlemcat	321.31119018699997	25.658929117040184	0.0	92	Vertebrates
bfalbia	mmelmel	321.311190177	31.44698386541956	0.0	898	Vertebrates
bfalbia	morcorc	321.311190177	30.24282502174759	0.0	740	Vertebrates
bfalbia	ocsyccili	871.322823697	29.47998761257136	0.0	633	Cross-group
bfalbia	qeallfusc	700.334056577	30.48335905560589	0.0	920	Cross-group
bfalbia	qelepcurv	700.334056577	25.544909818820063	0.0	70	Cross-group
bfalbia	qeorcflav	700.334056577	25.624393864833547	0.0	90	Cross-group
bfalbia	roscan_s	1341.4832901300001	29.647750447184038	0.0	693	Cross-group
bfalbia	rviplat	286.668705257	25.425499635379666	0.0	61	Vertebrates
bfalbia	tnlinlong	700.334056547	28.66030976803311	0.0	520	Cross-group
bfalbia	tzbugstol	700.334056552	27.45377143800372	0.0	335	Cross-group
bfalbia	tzmemmemb	700.334056552	31.12618766365754	0.0	856	Cross-group
bfalbia	wpalivire	700.3340565569999	25.311302047285764	0.0	44	Cross-group
bfalbia	wplepclav	700.3340565569999	25.23115327348112	0.0	34	Cross-group
bfalbia	xblimfort	700.334056592	28.01637153952696	0.0	609	Cross-group
bfalbia	xggibmagu	700.334056582	28.68590405625884	0.0	499	Cross-group
bfalche	bfalper	2.114087344	95.25108437463928	1.0	1000	Vertebrates
bfalche	bgalgal	93.330769617	28.773753108698905	0.0	576	Vertebrates
bfalche	blagmut	93.330769617	32.35821629124906	0.0	968	Vertebrates
bfalche	bporhoc	32.158924617	27.88836359315541	0.0	362	Vertebrates
bfalche	daarcminu	1341.483290132	28.28860444779117	0.0	444	Cross-group
bfalche	dabalnigr	1341.483290132	25.20485697712193	0.0	31	Cross-group
bfalche	dalinvulg	1341.483290137	25.12192972476648	0.0	18	Cross-group
bfalche	damisoron	1341.483290137	31.782739690476703	0.0	860	Cross-group
bfalche	dascugale	1341.483290132	25.546035433037265	0.0	80	Cross-group
bfalche	dashearve	1341.483290132	30.24120831491842	0.0	955	Cross-group
bfalche	datanvulg	1341.483290132	25.157376152557685	0.0	22	Cross-group
bfalche	dcareserp	1341.483290132	25.335667018882653	0.0	40	Cross-group
bfalche	dcmoetrin	1341.483290132	25.28770280780736	0.0	42	Cross-group
bfalche	dcpolavic	1341.483290132	25.940841075014184	0.0	124	Cross-group
bfalche	dcpoltetr	1341.483290132	26.500644191156216	0.0	211	Cross-group
bfalche	dcspemari	1341.483290132	30.92093339158883	0.0	784	Cross-group
bfalche	ddarathal	1341.483290135	25.272738865252236	0.0	35	Cross-group
bfalche	ddbarvulg	1341.483290134	30.007171957742347	0.0	604	Cross-group
bfalche	ddeuppepu	1341.4832901275	31.22254703282046	0.0	908	Cross-group
bfalche	ddhotpalu	1341.483290132	27.98895210879901	0.0	432	Cross-group
bfalche	ddmerannu	1341.4832901275	25.967140554191428	0.0	143	Cross-group
bfalche	ddpopnigr	1341.4832901324999	34.30910258430568	0.0	945	Cross-group
bfalche	dhcorcolu	1341.4832901295	30.808715569572534	0.0	808	Cross-group
bfalche	dhquerobu	1341.4832901344998	30.81772004397794	0.0	927	Cross-group
bfalche	dmaquvulg	1341.483290127	26.07293271776281	0.0	128	Cross-group
bfalche	dmbervulg	1341.483290127	27.37839924807569	0.0	339	Cross-group
bfalche	dmthaminu	1341.483290127	27.61659633365808	0.0	345	Cross-group
bfalche	drastglyc	1341.4832901344998	25.23178381383166	0.0	35	Cross-group
bfalche	drchaangu	1341.483290135	31.43553554367109	0.0	871	Cross-group
bfalche	drgeuriva	1341.4832901304999	28.42839899015755	0.0	482	Cross-group
bfalche	drhedheli	1341.483290132	27.357240529714865	0.0	257	Cross-group
bfalche	drmedarab	1341.4832901344998	31.296846045933798	0.0	724	Cross-group
bfalche	drparjuda	1341.483290132	26.12221371593451	0.0	160	Cross-group
bfalche	drpotanse	1341.4832901300001	27.35520245062413	0.0	370	Cross-group
bfalche	drtrifrag	1341.4832901344998	25.692994070355848	0.0	91	Cross-group
bfalche	eamarglac	612.398520717	25.985279899325192	0.0	133	Cross-group
bfalche	falosap	436.527449047	25.89702173957957	0.0	127	Vertebrates
bfalche	fbarbab	436.52744906199996	26.553739385294868	0.0	204	Vertebrates
bfalche	fdanrer	436.52744906199996	25.519195499583017	0.0	61	Vertebrates
bfalche	fphogun	436.52744906199996	25.07551283655889	0.0	10	Vertebrates
bfalche	ftaubub	436.52744906199996	31.768238891405577	0.0	784	Vertebrates
bfalche	fthualb	436.52744906149996	25.239976038939982	0.0	33	Vertebrates
bfalche	fthumac	436.52744906149996	29.837629213764966	0.0	771	Vertebrates
bfalche	ftratra	436.52744906199996	26.06438869838977	0.0	146	Vertebrates
bfalche	ibectpall	700.334056585	27.75685855517947	0.0	365	Cross-group
bfalche	icadabipu	700.334056575	26.388336767139226	0.0	170	Cross-group
bfalche	icagofuli	700.33405655	25.29101418840989	0.0	31	Cross-group
bfalche	icagrcyan	700.334056575	25.423741123682916	0.0	54	Cross-group
bfalche	icapocory	700.334056565	27.048478292392037	0.0	323	Cross-group
bfalche	iccanrust	700.334056575	25.589131042826267	0.0	82	Cross-group
bfalche	iccarprob	700.33405655	26.84730891124315	0.0	223	Cross-group
bfalche	iccetaura	700.334056575	30.20428553175562	0.0	667	Cross-group
bfalche	iccocsept	700.334056575	25.51483730179523	0.0	66	Cross-group
bfalche	ichalsede	700.33405657	29.340984101965574	0.0	628	Cross-group
bfalche	icharaxyr	700.334056575	26.311181605949574	0.0	177	Cross-group
bfalche	iclepmacu	700.334056565	25.35662521044778	0.0	47	Cross-group
bfalche	icmalbipu	700.33405657	25.73169555778245	0.0	111	Cross-group
bfalche	icnebbrev	700.33405655	30.44017688498709	0.0	855	Cross-group
bfalche	icnebsali	700.33405655	28.789699312618563	0.0	506	Cross-group
bfalche	icnicinve	700.334056575	25.21809183829228	0.0	30	Cross-group
bfalche	icocyolen	700.33405657	25.069982781412158	0.0	9	Cross-group
bfalche	icpolcerv	700.334056565	25.37656771712409	0.0	43	Cross-group
bfalche	icptemadi	700.33405655	30.801501984949997	0.0	809	Cross-group
bfalche	icquelate	700.33405657	28.525835705766287	0.0	513	Cross-group
bfalche	icrhafulv	700.334056575	26.74113352215217	0.0	280	Cross-group
bfalche	icscaquad	700.334056575	25.550589571778115	0.0	79	Cross-group
bfalche	icsilatra	700.334056575	25.28893510040597	0.0	39	Cross-group
bfalche	idacrorbc	700.334056615	25.951412105889236	0.0	140	Cross-group
bfalche	idantanth	700.3340565450001	26.612704324341543	0.0	220	Cross-group
bfalche	idathibis	700.334056615	25.820529122532825	0.0	91	Cross-group
bfalche	idbelpand	700.3340565799999	26.004602252701755	0.0	159	Cross-group
bfalche	idbibmarc	700.334056575	25.24604810191056	0.0	39	Cross-group
bfalche	idbomdisc	700.3340565450001	27.758188707420587	0.0	377	Cross-group
bfalche	idclutigr	700.334056575	25.912006968042057	0.0	108	Cross-group
bfalche	idepisucc	700.334056585	28.19124378681513	0.0	444	Cross-group
bfalche	idgymrotn	700.334056585	26.49763146355049	0.0	193	Cross-group
bfalche	idhydcyrt	700.334056565	26.064593180150336	0.0	170	Cross-group
bfalche	idmacatri	700.334056575	26.364169863414013	0.0	203	Cross-group
bfalche	idphymeln	700.3340565799999	28.737765890613478	0.0	520	Cross-group
bfalche	idpolamen	700.334056585	27.907391617869564	0.0	391	Cross-group
bfalche	idproazur	700.3340565799999	26.111391269954616	0.0	154	Cross-group
bfalche	ieclodipt	700.334056532	27.030169013809573	0.0	297	Cross-group
bfalche	ieecdtorr	700.334056532	30.592142373912253	0.0	753	Cross-group
bfalche	ieprobifi	700.334056532	25.79887809791973	0.0	106	Cross-group
bfalche	iesipalte	700.334056532	28.180351425676484	0.0	412	Cross-group
bfalche	iilimluna	700.33405657	28.78416696987577	0.0	457	Cross-group
bfalche	iilimmarm	700.33405657	31.193154108585944	0.0	901	Cross-group
bfalche	iilimrhom	700.33405657	31.6934237300395	0.0	812	Cross-group
bfalche	inchrcarn	700.334056585	25.685043005103264	0.0	93	Cross-group
bfalche	ipisogram	700.334056585	25.13626859497112	0.0	20	Cross-group
bfalche	ipnemdubi	700.334056575	32.134771641558224	0.0	927	Cross-group
bfalche	iyabicand	700.33405656	31.3118781345893	0.0	829	Cross-group
bfalche	iyambarma	700.33405657	30.20789893336456	0.0	868	Cross-group
bfalche	iyanddors	700.334056575	25.6425144381221	0.0	110	Cross-group
bfalche	iyanonige	700.33405659	25.62661876922932	0.0	88	Cross-group
bfalche	iyapainim	700.334056575	33.13012767910976	0.0	955	Cross-group
bfalche	iyathrosa	700.334056555	28.07221379681264	0.0	563	Cross-group
bfalche	iybomhypn	700.33405659	25.11559244426357	0.0	16	Cross-group
bfalche	iycoeconi	700.334056575	25.19080638223165	0.0	23	Cross-group
bfalche	iyectcont	700.33405657	25.44754249836868	0.0	61	Cross-group
bfalche	iylasvill	700.33405657	28.23933293557542	0.0	405	Cross-group
bfalche	iymacalbo	700.33405657	26.036431052863865	0.0	165	Cross-group
bfalche	iymaceuro	700.334056575	28.58638252851523	0.0	467	Cross-group
bfalche	iymimdahl	700.33405659	26.246633066796253	0.0	195	Cross-group
bfalche	iynomfabr	700.33405659	25.279430271861887	0.0	43	Cross-group
bfalche	iynysspin	700.33405657	25.265881978327627	0.0	37	Cross-group
bfalche	iyophlute	700.334056595	25.23663492230888	0.0	35	Cross-group
bfalche	iypemlugu	700.334056575	25.41537511497313	0.0	49	Cross-group
bfalche	iypripert	700.33405659	26.013302140585743	0.0	132	Cross-group
bfalche	iyseltumu	700.33405657	26.705788504086858	0.0	205	Cross-group
bfalche	iystephae	700.334056575	29.618021875372	0.0	650	Cross-group
bfalche	iytipfemo	700.3340566100001	27.983702952166315	0.0	447	Cross-group
bfalche	iyvesvulg	700.3340565599999	26.03858833035016	0.0	139	Cross-group
bfalche	iyvulbima	700.33405657	26.75176662292677	0.0	241	Cross-group
bfalche	jadialine	785.828440067	27.39139457326901	0.0	378	Cross-group
bfalche	janemvect	785.828440067	25.523833288335847	0.0	72	Cross-group
bfalche	jaricflor	785.8284401170001	27.71292342946921	0.0	349	Cross-group
bfalche	jrhalocto	785.8284401170001	30.50990666721499	0.0	814	Cross-group
bfalche	kaaplturb	524.4629848970001	32.128950636033856	0.0	892	Cross-group
bfalche	laaliplan	1341.483290127	25.25191527535571	0.0	27	Cross-group
bfalche	laapodist	1341.483290132	26.266414174455093	0.0	153	Cross-group
bfalche	lapotnata	1341.483290132	26.75661588821576	0.0	284	Cross-group
bfalche	latrimari	1341.483290132	33.08402879682315	0.0	957	Cross-group
bfalche	lpcardepa	1341.483290127	32.195723452763616	0.0	983	Cross-group
bfalche	lpcypfusc	1341.483290126	25.942760891922976	0.0	138	Cross-group
bfalche	lpdigsang	1341.483290127	33.442985245088146	0.0	914	Cross-group
bfalche	lpelequin	1341.4832901215	32.897896894016654	0.0	882	Cross-group
bfalche	lperiangu	1341.4832901245	26.584886015907017	0.0	282	Cross-group
bfalche	lpjunbufo	1341.483290127	29.417468601471946	0.0	586	Cross-group
bfalche	lpjuneffu	1341.483290127	29.705236018464564	0.0	553	Cross-group
bfalche	lpjunsqua	1341.483290127	28.22649901712005	0.0	439	Cross-group
bfalche	lpleeoryz	1341.483290127	30.279678001327884	0.0	807	Cross-group
bfalche	lpluzpall	1341.483290122	27.22612869491562	0.0	321	Cross-group
bfalche	lpluzsylv	1341.483290122	31.32299273309765	0.0	950	Cross-group
bfalche	lpphlprat	1341.483290125	26.132466799634727	0.0	175	Cross-group
bfalche	lpschlacu	1341.4832901235	31.388695995111178	0.0	926	Cross-group
bfalche	lpschtabe	1341.4832901235	30.696522145843343	0.0	869	Cross-group
bfalche	lpschtriq	1341.4832901235	26.677798683060946	0.0	263	Cross-group
bfalche	lsirifoet	1341.483290127	30.744365232353022	0.0	824	Cross-group
bfalche	mcanlor	321.311190177	26.417930173442752	0.0	186	Vertebrates
bfalche	mcerela	321.311190177	25.700851495487512	0.0	93	Vertebrates
bfalche	mdicbic	321.311190177	25.607682328516766	0.0	74	Vertebrates
bfalche	melemax	321.311190177	31.46840876891197	0.0	797	Vertebrates
bfalche	mlemcat	321.31119018699997	25.43135600206051	0.0	63	Vertebrates
bfalche	mmelmel	321.311190177	31.745066769107225	0.0	950	Vertebrates
bfalche	morcorc	321.311190177	30.984995627471232	0.0	620	Vertebrates
bfalche	ocsyccili	871.322823697	30.43722934192419	0.0	748	Cross-group
bfalche	qeallfusc	700.334056577	29.73165173893977	0.0	815	Cross-group
bfalche	qelepcurv	700.334056577	25.437964413479506	0.0	59	Cross-group
bfalche	qeorcflav	700.334056577	25.49124165683577	0.0	71	Cross-group
bfalche	roscan_s	1341.4832901300001	29.739878270798293	0.0	709	Cross-group
